name,stem,Adams filtration,weight,h0target,h1target,h2target,h3target,drinfo,drvalue
v1^3v2^5v4^1[8-2],108,17,58,,v1^4v2^3v3^2[9-5],,,,
v1^6v2^2v3^1[8-11],108,17,58,,,,,,
v0^1v2^12v3^1[4-2],108,18,56,,,,,2,v0^2v2^10v3^3[5-0]
v1^2v2^12[4-3],108,18,56,,,,,,
v1^10v2^1v3^1[6-11],108,18,57,,,,,3,v1^2v2^9v3^3[7-0]
v1^4v2^5v3^3[6-2],108,18,57,,v1^4v2^8[7-5],,v1^6v2^5v3^1v4^1[7-1],,
v1^2v2^5v3^1[10-6],108,18,59,,,,,,
v1^2v2^1v4^1[14-2],108,18,61,,,,,3,v2^3v3^1v4^2[15-0]
v2^3v3^1[14-4],108,18,61,,,,,,
v1^14v3^1[4-12],108,19,56,,,,,3,v1^6v2^8v3^3[5-0]
v0^2v2^12v3^1[4-2],108,19,56,,,,,,
v1^5v2^1v4^1[12-2],108,19,60,v0^1v1^6v2^3[12-5]+v1^20v2^7v3^1[12-0],v1^6v4^1[13-2],,,,
v0^3v2^12v3^1[4-2],108,20,56,,,,,,
v1^8v2^1v3^1[10-10],108,20,59,,,,,3,v1^4v2^3v3^5[11-0]
v1^6v2^1v3^3[10-2],108,20,59,,v1^6v2^3v4^1[11-1],,,,
v1^2v2^3v3^1v4^2[12-0],108,20,60,,loc,,,2,v1^4v2^2v3^1v4^2[13-0]
v0^4v2^12v3^1[4-2],108,21,56,,,,,,
v1^2v2^4v3^5[10-0],108,21,59,,loc,,,,
v0^1v1^2v2^3v3^1v4^2[12-0],108,21,60,,,,,2,v0^1v1^4v2^2v3^1v4^2[13-0]
v1^6v2^3[12-5],108,21,60,v0^1v1^6v2^3[12-5]+v1^20v2^7v3^1[12-0],,,,,
v0^5v2^12v3^1[4-2],108,22,56,,,,,,
v1^2v2^11v4^1[8-0],108,22,58,,loc,,,2,v1^2v2^11v3^2[9-0]
v1^6v2^3v3^5[8-0],108,22,58,,loc,,,,
v0^2v1^2v2^3v3^1v4^2[12-0],108,22,60,,,,,2,v0^2v1^4v2^2v3^1v4^2[13-0]
v0^1v1^6v2^3[12-5],108,22,60,,,,,,
v1^6v2^1v3^1[14-4],108,22,61,,,,,3,v1^6v2^1v3^1v4^2[15-0]
v1^2v2^14v3^1[6-0],108,23,57,,loc,,,2,v1^2v2^16[7-0]
v1^8v2^5v3^4[6-0],108,23,57,,loc,,,2,v1^8v2^7v3^3[7-0]
v0^1v1^2v2^11v4^1[8-0],108,23,58,,,,,2,v0^1v1^4v2^10v4^1[9-0]
v0^1v1^6v2^3v3^5[8-0],108,23,58,,,,,,
v1^6v2^13v3^1[4-0],108,24,56,,loc,,,2,v1^6v2^15[5-0]
v0^2v1^2v2^11v4^1[8-0],108,24,58,,,,,2,v0^2v1^4v2^10v4^1[9-0]
v0^2v1^6v2^3v3^5[8-0],108,24,58,,,,,,
v1^8v2^15[2-0],108,25,55,,loc,,,2,v1^10v2^14[3-0]
v0^1v1^6v2^13v3^1[4-0],108,25,56,,,,,,
v1^10v2^1v3^3v4^1[10-0],108,25,59,,loc,,,2,v1^10v2^1v3^5[11-0]
v0^2v1^6v2^13v3^1[4-0],108,26,56,,,,,,
v1^12v2^6v3^3[6-0],108,27,57,,loc,,,,
v1^6v2^4v3^2v4^1[14-0],108,27,61,,loc,,,2,v1^6v2^4v3^4[15-0]
v1^10v2^3v3^2v4^1[12-0],108,28,60,,loc,,,2,v1^10v2^3v3^4[13-0]
v1^12v2^5v3^1v4^1[10-0],108,29,59,,loc,,,2,v1^12v2^5v3^3[11-0]
v1^14v3^5[10-0],108,29,59,,loc,,,,
v0^1v1^10v2^3v3^2v4^1[12-0],108,29,60,,,,,,
v1^14v2^7v4^1[8-0],108,30,58,,loc,,,2,v1^14v2^7v3^2[9-0]
v1^16v2^2v3^4[8-0],108,30,58,,loc,,,2,v1^16v2^4v3^3[9-0]
v0^2v1^10v2^3v3^2v4^1[12-0],108,30,60,,,,,,
v1^14v2^10v3^1[6-0],108,31,57,,loc,,,2,v1^14v2^12[7-0]
v1^18v2^4v3^3[6-0],108,31,57,,loc,,,2,v1^20v2^3v3^3[7-0]
v0^1v1^14v2^7v4^1[8-0],108,31,58,,,,,2,v0^1v1^16v2^6v4^1[9-0]
v0^1v1^16v2^2v3^4[8-0],108,31,58,,,,,,
v1^22v2^3v3^3[4-0],108,32,56,,loc,,,2,v1^24v2^2v3^3[5-0]
v1^16v2^12[4-0],108,32,56,,loc,,,,
v0^2v1^14v2^7v4^1[8-0],108,32,58,,,,,2,v0^2v1^16v2^6v4^1[9-0]
v0^2v1^16v2^2v3^4[8-0],108,32,58,,,,,,
v0^1v1^22v2^3v3^3[4-0],108,33,56,,,,,2,v0^1v1^24v2^2v3^3[5-0]
v0^1v1^16v2^12[4-0],108,33,56,,,,,,
v0^2v1^22v2^3v3^3[4-0],108,34,56,,,,,2,v0^2v1^24v2^2v3^3[5-0]
v0^2v1^16v2^12[4-0],108,34,56,,,,,,
v0^3v1^22v2^3v3^3[4-0],108,35,56,,,,,,
v1^18v3^2v4^1[14-0],108,35,61,,loc,,,2,v1^18v3^4[15-0]
v0^4v1^22v2^3v3^3[4-0],108,36,56,,,,,,
v1^20v2^2v3^1v4^1[12-0],108,36,60,,loc,,,2,v1^20v2^2v3^3[13-0]
v0^5v1^22v2^3v3^3[4-0],108,37,56,,,,,,
v1^22v2^4v4^1[10-0],108,37,59,,loc,,,2,v1^22v2^4v3^2[11-0]
v0^1v1^20v2^2v3^1v4^1[12-0],108,37,60,,,,,,
v0^6v1^22v2^3v3^3[4-0],108,38,56,,,,,,
v1^26v2^3v4^1[8-0],108,38,58,,loc,,,2,v1^26v2^3v3^2[9-0]
v0^2v1^20v2^2v3^1v4^1[12-0],108,38,60,,,,,,
v1^28v2^8[4-0],108,40,56,,loc,,,,
v1^30v2^5v3^1[4-0],108,40,56,,loc,,,,
v0^2v1^26v2^3v4^1[8-0],108,40,58,,,,,,
v1^20v2^7v3^1[12-0],108,40,60,,loc,,,,
v1^24v2^3v4^1[12-0],108,40,60,,loc,,,,
v1^26v3^1v4^1[12-0],108,40,60,,loc,,,,
[5-30],109,5,57,,,,,5,v2^2v3^2[6-11]
[7-24],109,7,58,,v1^5v2^7[8-5],v0^1v1^6v2^7[8-5],,,
v3^3[5-14],109,8,57,,v3^3[6-11]+v1^4v2^5v3^1v4^1[6-2],,,,
v2^4[5-20],109,9,57,,,,,,
v2^1v5^1[7-4],109,9,58,,,,,2,v0^2v4^1[8-14]
v3^3[7-8],109,10,58,v1^4v2^3v3^1[7-9]+v1^13v3^1[7-9],v3^4[8-4]+v2^4v3^2[8-5]+v1^5v2^7[8-5],v0^1v4^2[8-3]+v1^2v3^4[8-3]+v1^24v2^7v3^1[8-0]+v1^26v2^4v3^2[8-0],,,
v4^1[9-15],109,10,59,,v2^2[10-15]+v1^1v3^3[10-7]+v2^4v3^1[10-10]+v2^5v3^1[10-7]+v1^6v2^1v3^1v4^1[10-2]+v1^28v3^1v4^1[10-0],v1^2v2^1v3^3[10-6],,,
v1^2v3^1v5^1[7-1],109,11,58,,,,,3,v1^2v2^1v4^3[8-0]
v3^4[7-5],109,11,58,,,,,5,v1^2v2^4v3^2[8-3]
[11-13],109,11,60,v1^5v2^2v3^1[11-6]+v1^6v2^3v4^1[11-1],v1^1v2^1[12-13]+v1^8v2^1v3^1[12-4],,,,
v2^5v3^1v4^1[5-4],109,12,57,,,,,2,v2^7v3^1[6-8]
v1^2v2^4v3^1[5-14],109,12,57,,,,,3,v1^2v3^7[6-0]
v2^7[5-14],109,12,57,,,,,,
v0^1v1^2v3^1v5^1[7-1],109,12,58,,,,,3,v0^1v1^2v2^1v4^3[8-0]
v4^1[11-7],109,12,60,,,,,2,v3^2[12-6]
v2^5v3^5[3-1],109,13,56,,,,,2,v1^6v2^5[4-12]
v2^1v3^7[5-0],109,13,57,,loc,,,,
v0^2v1^2v3^1v5^1[7-1],109,13,58,,,,,3,v0^2v1^2v2^1v4^3[8-0]
v2^1v3^3[9-7],109,13,59,,,,,5,v1^2v2^5v3^1[10-6]
v3^4[9-3],109,13,59,,,,,,
v2^1v4^1[11-6],109,13,60,,,,,3,v2^1v4^3[12-0]
v2^2[11-11],109,13,60,,v1^1v2^1[12-13]+v1^8v2^1v3^1[12-4],,,,
v4^2[11-1],109,13,60,,,,,,
v0^1v2^5v3^5[3-1],109,14,56,,,,,2,v0^1v1^6v2^5[4-12]
v1^4v3^7[3-0],109,14,56,,loc,,,,
v2^10v4^1[3-3],109,14,56,,v2^10v3^2[4-2],v2^10v4^1[4-2]+v1^3v2^9v4^1[4-2]+v0^2v1^26v2^7v3^1[4-0],v1^5v2^9v4^1[4-2]+v0^5v2^12[4-8],,
v1^1v2^4v3^1v4^1[7-3],109,14,58,,,,,2,v1^1v2^7[8-7]
v1^2v3^2v4^1[9-2],109,14,59,,,,,2,v1^2v2^3v3^1[10-10]
v1^4v4^1[9-12],109,14,59,,,,,3,v1^4v4^3[10-0]
v2^4v3^1[9-12],109,14,59,,,,,3,v3^7[10-0]
v2^4v4^1[9-4],109,14,59,,v2^5v3^1[10-7]+v1^6v2^1v3^1v4^1[10-2]+v1^22v2^7v3^1[10-0],,,,
v4^1[13-6],109,14,61,,,,,2,v3^2[14-6]
v0^2v2^5v3^5[3-1],109,15,56,,,,,2,v0^2v1^6v2^5[4-12]
v0^1v1^4v3^7[3-0],109,15,56,,,,,,
v2^8v3^2[5-3],109,15,57,,,,,,
v2^9v3^1[5-7],109,15,57,,v1^2v2^5v3^3[6-3],,,,
v1^2v2^1v3^5[7-1],109,15,58,,,,,2,v1^6v2^2v3^1[8-11]
v1^1v2^7[7-7],109,15,58,,,,,,
v1^4v2^3v3^1[7-9],109,15,58,,,v0^1v1^6v2^7[8-5],,,
v1^1v3^2v4^1[11-1],109,15,60,v1^5v2^2v3^1[11-6]+v1^6v2^3v4^1[11-1],v1^2v3^2[12-5],,,,
v2^4[11-8],109,15,60,,,,,,
v1^1v3^1[13-11],109,15,61,,,,,,
v3^2[13-7],109,15,61,,,,,,
v0^2v1^4v3^7[3-0],109,16,56,,,,,,
v1^2v2^8v4^1[5-2],109,16,57,,,,,3,v2^10v3^3[6-0]
v1^6v2^5[5-14],109,16,57,,,,,,
v2^1v3^2[13-4],109,16,61,,,,,2,v2^3v3^1[14-4]
v1^2v4^1[13-5],109,16,61,,,,,3,v1^2v4^3[14-0]
v1^2v2^11v4^1[3-1],109,17,56,,,,,2,v0^2v2^12v3^1[4-2]
v0^3v1^4v3^7[3-0],109,17,56,,,,,,
v1^2v2^9v3^3[3-1],109,17,56,,v1^3v2^11[4-5],,v1^5v2^9v4^1[4-2]+v0^5v2^12[4-8],,
v1^1v2^9[7-5],109,17,58,,,,,,
v1^2v2^4v3^2[9-3],109,17,59,,,,,,
v1^2v2^5v3^1[9-7],109,17,59,,,,,,
v1^2v2^3v3^1[11-6],109,17,60,,,,,,
v1^3v2^3[11-8],109,17,60,v1^5v2^2v3^1[11-6]+v1^6v2^3v4^1[11-1],,,,,
v1^1v2^2v3^1[13-7],109,17,61,,,,,,
v0^1v1^2v2^11v4^1[3-1],109,18,56,,,,,2,v0^3v2^12v3^1[4-2]
v0^4v1^4v3^7[3-0],109,18,56,,,,,,
v1^4v2^3v3^2[9-5],109,18,59,,v1^6v2^1v3^1v4^1[10-2]+v1^22v2^7v3^1[10-0],,,,
v1^6v2^2v3^1[9-12],109,18,59,,,,,,
v0^2v1^2v2^11v4^1[3-1],109,19,56,,,,,2,v0^4v2^12v3^1[4-2]
v0^5v1^4v3^7[3-0],109,19,56,,,,,,
v1^2v2^12[5-3],109,19,57,,,,,,
v1^10v2^1v3^1[7-9],109,19,58,,,,,3,v1^6v2^3v3^5[8-0]
v1^4v2^8[7-5],109,19,58,,v1^5v2^7[8-5],,,,
v2^5v3^5[9-0],109,19,59,,loc,,,2,v1^2v2^4v3^5[10-0]
v1^4v2^1v3^4v4^1[9-0],109,19,59,,loc,,,2,v1^4v2^1v3^6[10-0]
v1^5v2^2v3^1[11-6],109,19,60,,v1^8v2^1v3^1[12-4],,,,
v0^3v1^2v2^11v4^1[3-1],109,20,56,,,,,2,v0^5v2^12v3^1[4-2]
v0^6v1^4v3^7[3-0],109,20,56,,,,,,
v1^14v3^1[5-14],109,20,57,,,,,3,v1^6v2^8v3^3[6-0]
v1^2v2^7v3^4[7-0],109,20,58,,loc,,,2,v1^2v2^9v3^3[8-0]
v1^8v3^4v4^1[7-0],109,20,58,,loc,,,2,v1^8v3^6[8-0]
v0^1v1^5v2^2v3^1[11-6],109,20,60,,,,,,
v1^6v4^1[13-2],109,20,61,,,,,,
v0^7v1^4v3^7[3-0],109,21,56,,,,,,
v2^15v3^1[5-0],109,21,57,,loc,,,2,v2^17[6-0]
v1^4v2^9v3^3[5-0],109,21,57,,loc,,,,
v0^1v1^2v2^7v3^4[7-0],109,21,58,,,,,2,v0^1v1^6v2^3v3^5[8-0]
v0^1v1^8v3^4v4^1[7-0],109,21,58,,,,,,
v1^13v3^1[7-9],109,21,58,,,v0^1v1^6v2^7[8-5],,,
v1^8v2^1v3^1[11-6],109,21,60,,,,,3,v1^4v2^3v3^5[12-0]
v1^6v2^3v4^1[11-1],109,21,60,,v1^8v2^1v3^1[12-4],,,,
v1^2v2^17[3-0],109,22,56,,loc,,,2,v1^4v2^16[4-0]
v0^8v1^4v3^7[3-0],109,22,56,,,,,,
v0^2v1^2v2^7v3^4[7-0],109,22,58,,,,,2,v0^2v1^6v2^3v3^5[8-0]
v0^1v1^13v3^1[7-9],109,22,58,,,,,,
v0^2v1^8v3^4v4^1[7-0],109,22,58,,,,,,
v0^1v1^2v2^17[3-0],109,23,56,,,,,2,v0^1v1^6v2^13v3^1[4-0]
v0^9v1^4v3^7[3-0],109,23,56,,,,,,
v0^2v1^2v2^17[3-0],109,24,56,,,,,2,v0^2v1^6v2^13v3^1[4-0]
v0^10v1^4v3^7[3-0],109,24,56,,,,,,
v0^11v1^4v3^7[3-0],109,25,56,,,,,,
v1^10v2^7v3^3[5-0],109,25,57,,loc,,,2,v1^12v2^6v3^3[6-0]
v1^4v2^5v3^2v4^1[13-0],109,25,61,,loc,,,2,v1^4v2^5v3^4[14-0]
v1^8v2^1v3^1v4^2[13-0],109,25,61,,loc,,,,
v0^12v1^4v3^7[3-0],109,26,56,,,,,,
v1^6v2^7v3^1v4^1[11-0],109,26,60,,loc,,,2,v1^6v2^7v3^3[12-0]
v1^12v3^1v4^2[11-0],109,26,60,,loc,,,,
v0^13v1^4v3^7[3-0],109,27,56,,,,,,
v1^12v2^1v3^5[9-0],109,27,59,,loc,,,2,v1^14v3^5[10-0]
v1^8v2^9v4^1[9-0],109,27,59,,loc,,,2,v1^8v2^9v3^2[10-0]
v0^1v1^6v2^7v3^1v4^1[11-0],109,27,60,,,,,2,v0^1v1^10v2^3v3^2v4^1[12-0]
v0^1v1^12v3^1v4^2[11-0],109,27,60,,,,,,
v0^14v1^4v3^7[3-0],109,28,56,,,,,,
v1^12v2^8v4^1[7-0],109,28,58,,loc,,,2,v1^12v2^8v3^2[8-0]
v1^14v2^3v3^4[7-0],109,28,58,,loc,,,2,v1^14v2^5v3^3[8-0]
v0^2v1^6v2^7v3^1v4^1[11-0],109,28,60,,,,,2,v0^2v1^10v2^3v3^2v4^1[12-0]
v0^2v1^12v3^1v4^2[11-0],109,28,60,,,,,,
v1^12v2^11v3^1[5-0],109,29,57,,loc,,,2,v1^12v2^13[6-0]
v0^1v1^14v2^3v3^4[7-0],109,29,58,,,,,2,v0^1v1^16v2^2v3^4[8-0]
v0^1v1^12v2^8v4^1[7-0],109,29,58,,,,,,
v1^14v2^13[3-0],109,30,56,,loc,,,2,v1^16v2^12[4-0]
v0^2v1^14v2^3v3^4[7-0],109,30,58,,,,,2,v0^2v1^16v2^2v3^4[8-0]
v0^2v1^12v2^8v4^1[7-0],109,30,58,,,,,,
v0^1v1^14v2^13[3-0],109,31,56,,,,,2,v0^1v1^16v2^12[4-0]
v0^2v1^14v2^13[3-0],109,32,56,,,,,2,v0^2v1^16v2^12[4-0]
v0^3v1^14v2^13[3-0],109,33,56,,,,,2,v0^3v1^22v2^3v3^3[4-0]
v1^16v2^1v3^2v4^1[13-0],109,33,61,,loc,,,2,v1^16v2^1v3^4[14-0]
v0^4v1^14v2^13[3-0],109,34,56,,,,,2,v0^4v1^22v2^3v3^3[4-0]
v1^18v2^3v3^1v4^1[11-0],109,34,60,,loc,,,2,v1^18v2^3v3^3[12-0]
v0^5v1^14v2^13[3-0],109,35,56,,,,,2,v0^5v1^22v2^3v3^3[4-0]
v1^18v2^6v3^2[9-0],109,35,59,,loc,,,,
v0^1v1^18v2^3v3^1v4^1[11-0],109,35,60,,,,,2,v0^1v1^20v2^2v3^1v4^1[12-0]
v0^6v1^14v2^13[3-0],109,36,56,,,,,2,v0^6v1^22v2^3v3^3[4-0]
v1^22v2^5v3^2[7-0],109,36,58,,loc,,,2,v1^26v2^1v3^3[8-0]
v0^2v1^18v2^3v3^1v4^1[11-0],109,36,60,,,,,2,v0^2v1^20v2^2v3^1v4^1[12-0]
v1^24v2^7v3^1[5-0],109,37,57,,loc,,,2,v1^24v2^9[6-0]
v1^28v2^1v3^3[5-0],109,37,57,,loc,,,,
v0^1v1^22v2^5v3^2[7-0],109,37,58,,,,,,
v1^26v2^9[3-0],109,38,56,,loc,,,2,v1^28v2^8[4-0]
v0^2v1^22v2^5v3^2[7-0],109,38,58,,,,,,
v0^2v1^26v2^9[3-0],109,40,56,,,,,,
v1^26v2^6v3^1[7-0],109,40,58,,loc,,,,
v3^2[4-18],110,6,57,,,,,3,v2^4[5-20]
[6-29],110,6,58,,,,,,
v0^1[6-29],110,7,58,,,,,,
[8-24],110,8,59,,,,,,
v3^3[6-11],110,9,58,,,v1^9v2^2v3^1[7-9]+v1^6v2^8[7-5],,,
v2^5v3^1[4-12],110,10,57,,,,,2,v2^7[5-14]
v2^4[6-18],110,10,58,,,v1^1v2^3v3^2[7-7]+v1^2v3^4[7-5]+v1^6v2^8[7-5],,,
v3^2[8-15],110,10,59,,v1^1v2^2v3^3[9-5]+v0^2v1^24v2^4v4^1[9-0],v1^1v2^1[9-21]+v1^6v2^3v3^2[9-5],,,
[10-17],110,10,60,,v2^4v3^1[11-6],,,,
v1^2v2^7[2-11],110,11,56,,,,,3,v1^4v3^7[3-0]
v3^2v4^1[8-3],110,11,59,,,,,2,v3^4[9-3]
v5^1[10-2],110,11,60,,,,,2,v4^2[11-1]
v0^1[10-17],110,11,60,,,,,,
v0^1v1^2v2^7[2-11],110,12,56,,,,,3,v0^1v1^4v3^7[3-0]
v3^6[6-1],110,12,58,,,,,5,v1^1v2^9[7-5]
v1^2v2^1v4^1[8-11],110,12,59,,,,,3,v1^2v2^1v4^3[9-0]
v2^2v3^2[8-10],110,12,59,,,,,5,v1^2v2^5v3^1[9-7]
v3^4[8-4],110,12,59,,v3^4[9-5]+v1^1v3^3[9-9]+v2^2v4^3[9-0]+v0^2v1^24v2^4v4^1[9-0],,,,
v2^2[10-15],110,12,60,,v1^2v3^2[11-7]+v2^4v3^1[11-6]+v1^1v2^5[11-7]+v1^6v2^1v3^1v4^1[11-1],,,,
v0^2v1^2v2^7[2-11],110,13,56,,,,,3,v0^2v1^4v3^7[3-0]
v2^8v4^1[4-3],110,13,57,,,,,2,v2^8v3^2[5-3]
v1^1v2^4v3^1v4^1[6-6],110,13,58,,,,,2,v1^1v2^7[7-7]
v1^2v2^4v3^1[6-11],110,13,58,,,,,3,v1^2v3^7[7-0]
v0^1v3^6[6-1],110,13,58,,,,,,
v2^1v3^1v4^1[10-6],110,13,60,,,,,2,v2^4[11-8]
v4^1[12-6],110,13,61,,,,,2,v3^2[13-7]
v0^3v1^2v2^7[2-11],110,14,56,,,,,3,v0^3v1^4v3^7[3-0]
v1^1v2^5v3^4[4-2],110,14,57,,,,,2,v1^6v2^5[5-14]
v2^2v3^4[8-2],110,14,59,,,,,,
v2^4v3^2[8-5],110,14,59,,v1^1v2^2v3^3[9-5]+v0^2v1^24v2^4v4^1[9-0],,,,
v1^1v3^3[10-7],110,14,60,,v1^2v3^2[11-7]+v1^6v2^1v3^1v4^1[11-1],,,,
v2^3v3^1[10-11],110,14,60,,,,,,
v3^4[10-3],110,14,60,,,,,,
v2^1v4^1[12-4],110,14,61,,,,,3,v2^1v4^3[13-0]
v1^1v2^1[12-13],110,14,61,,,,,,
v0^4v1^2v2^7[2-11],110,15,56,,,,,3,v0^4v1^4v3^7[3-0]
v1^2v2^4v4^1[8-3],110,15,59,,,,,2,v1^2v2^4v3^2[9-3]
v1^2v3^2v4^1[10-2],110,15,60,,,,,2,v1^2v2^3v3^1[11-6]
v1^4v4^1[10-10],110,15,60,,,,,3,v1^4v4^3[11-0]
v2^4v3^1[10-10],110,15,60,,v2^4v3^1[11-6],,,,
v0^5v1^2v2^7[2-11],110,16,56,,,,,3,v0^5v1^4v3^7[3-0]
v2^12[4-5],110,16,57,,,,,3,v1^2v2^12[5-3]
v2^10v3^2[4-2],110,16,57,,v1^5v2^6v3^3[5-1]+v1^28v2^6v3^1[5-0],,v1^6v2^8v4^1[5-2],,
v1^1v2^8v3^1[6-7],110,16,58,,,,,,
v1^2v2^5v3^3[6-3],110,16,58,,v1^4v2^5v3^1v4^1[7-1],,,,
v1^3v2^1v3^4[8-2],110,16,59,,,,,2,v1^6v2^2v3^1[9-12]
v1^4v2^3v3^1[8-11],110,16,59,,,,,,
v3^5v4^1[10-0],110,16,60,,loc,,,2,v3^7[11-0]
v1^2v2^3v4^1[10-5],110,16,60,,,,,4,v0^1v1^5v2^2v3^1[11-6]
v2^5v3^1[10-7],110,16,60,,v1^1v2^5[11-7],,,,
v1^1v2^3[12-9],110,16,61,,,,,,
v1^2v3^2[12-5],110,16,61,,,,,,
v0^6v1^2v2^7[2-11],110,17,56,,,,v0^2v1^4v2^5v3^5[3-1],,
v1^4v2^5v3^1v4^1[6-2],110,17,58,,v1^4v2^5v3^1v4^1[7-1],v1^9v2^2v3^1[7-9]+v1^6v2^8[7-5],,,
v1^8v2^2v3^1[6-11],110,17,58,,,,,,
v2^3v3^6[8-0],110,17,59,,loc,,,2,v1^2v2^2v3^6[9-0]
v1^6v4^3[8-0],110,17,59,,loc,,,,
v0^1v3^5v4^1[10-0],110,17,60,,,,,,
v1^2v2^12v3^2[2-1],110,18,56,,,,,2,v0^6v1^4v3^7[3-0]
v1^10v2^4[4-12],110,18,57,,,,,3,v1^4v2^9v3^3[5-0]
v1^3v2^11[4-5],110,18,57,,v1^5v2^6v3^3[5-1]+v1^28v2^6v3^1[5-0],,v1^6v2^8v4^1[5-2],,
v1^4v2^2v3^6[6-0],110,18,58,,loc,,,2,v1^6v2^1v3^6[7-0]
v2^8v3^4[6-0],110,18,58,,loc,,,2,v2^10v3^3[7-0]
v1^2v2^8[8-5],110,18,59,,,,,,
v0^2v3^5v4^1[10-0],110,18,60,,,,,,
v1^2v2^3v3^1[12-4],110,18,61,,,,,,
v1^4v3^1v4^1[12-1],110,18,61,,,,,,
v0^1v1^2v2^12v3^2[2-1],110,19,56,,,,,2,v0^7v1^4v3^7[3-0]
v1^14v2^3[2-11],110,19,56,,v1^14v2^3[3-13],v0^1v1^12v2^4[3-13],,,
v0^1v1^4v2^2v3^6[6-0],110,19,58,,,,,2,v0^1v1^8v3^4v4^1[7-0]
v0^1v2^8v3^4[6-0],110,19,58,,,,,,
v1^6v2^1v3^1v4^1[10-2],110,19,60,,v1^6v2^1v3^1v4^1[11-1],,,,
v1^6v2^2v3^1[10-10],110,19,60,,,,,,
v0^2v1^2v2^12v3^2[2-1],110,20,56,,,,,2,v0^8v1^4v3^7[3-0]
v2^14[6-1],110,20,58,,,,,2,v0^1v1^13v3^1[7-9]
v0^2v1^4v2^2v3^6[6-0],110,20,58,,,,,2,v0^2v1^8v3^4v4^1[7-0]
v0^2v2^8v3^4[6-0],110,20,58,,,,,,
v1^10v2^1v3^1[8-11],110,20,59,,,,,3,v1^6v2^3v3^5[9-0]
v1^5v2^7[8-5],110,20,59,,,,,,
v2^8[12-2],110,20,61,,,,,,
v0^3v1^2v2^12v3^2[2-1],110,21,56,,,,,2,v0^9v1^4v3^7[3-0]
v0^1v2^14[6-1],110,21,58,,,,,3,v1^6v2^8v3^3[7-0]
v0^4v1^2v2^12v3^2[2-1],110,22,56,,,,,2,v0^10v1^4v3^7[3-0]
v1^8v2^1v3^1[12-4],110,22,61,,,,,,
v0^5v1^2v2^12v3^2[2-1],110,23,56,,,,,2,v0^11v1^4v3^7[3-0]
v1^8v2^8v3^3[4-0],110,23,57,,loc,,,,
v1^4v2^3v3^3v4^1[12-0],110,23,61,,loc,,,2,v1^4v2^3v3^5[13-0]
v2^9v3^1v4^1[12-0],110,23,61,,loc,,,2,v2^9v3^3[13-0]
v0^6v1^2v2^12v3^2[2-1],110,24,56,,,,,2,v0^12v1^4v3^7[3-0]
v1^4v2^8v3^1v4^1[10-0],110,24,60,,loc,,,2,v1^4v2^8v3^3[11-0]
v1^8v2^2v3^3v4^1[10-0],110,24,60,,loc,,,2,v1^8v2^2v3^5[11-0]
v0^7v1^2v2^12v3^2[2-1],110,25,56,,,,,2,v0^13v1^4v3^7[3-0]
v1^4v2^11v3^2[8-0],110,25,59,,loc,,,2,v1^6v2^10v3^2[9-0]
v1^10v2^2v3^5[8-0],110,25,59,,loc,,,,
v0^1v1^8v2^2v3^3v4^1[10-0],110,25,60,,,,,2,v0^1v1^12v3^1v4^2[11-0]
v0^1v1^4v2^8v3^1v4^1[10-0],110,25,60,,,,,,
v0^8v1^2v2^12v3^2[2-1],110,26,56,,,,,2,v0^14v1^4v3^7[3-0]
v1^8v2^10v3^2[6-0],110,26,58,,loc,,,2,v1^10v2^9v3^2[7-0]
v1^12v2^4v3^4[6-0],110,26,58,,loc,,,2,v1^12v2^6v3^3[7-0]
v0^2v1^8v2^2v3^3v4^1[10-0],110,26,60,,,,,2,v0^2v1^12v3^1v4^2[11-0]
v0^2v1^4v2^8v3^1v4^1[10-0],110,26,60,,,,,,
v1^10v2^12v3^1[4-0],110,27,57,,loc,,,2,v1^10v2^14[5-0]
v0^1v1^8v2^10v3^2[6-0],110,27,58,,,,,2,v0^1v1^12v2^8v4^1[7-0]
v0^1v1^12v2^4v3^4[6-0],110,27,58,,,,,,
v0^2v1^8v2^10v3^2[6-0],110,28,58,,,,,2,v0^2v1^12v2^8v4^1[7-0]
v0^2v1^12v2^4v3^4[6-0],110,28,58,,,,,,
v1^14v2^2v3^2v4^1[12-0],110,31,61,,loc,,,2,v1^14v2^2v3^4[13-0]
v1^16v2^4v3^1v4^1[10-0],110,32,60,,loc,,,2,v1^16v2^4v3^3[11-0]
v1^16v2^7v3^2[8-0],110,33,59,,loc,,,2,v1^18v2^6v3^2[9-0]
v1^20v2^1v3^4[8-0],110,33,59,,loc,,,2,v1^20v2^3v3^3[9-0]
v0^1v1^16v2^4v3^1v4^1[10-0],110,33,60,,,,,,
v1^18v2^9v3^1[6-0],110,34,58,,loc,,,2,v1^18v2^11[7-0]
v1^24v3^4[6-0],110,34,58,,loc,,,2,v1^24v2^2v3^3[7-0]
v0^2v1^16v2^4v3^1v4^1[10-0],110,34,60,,,,,,
v1^20v2^11[4-0],110,35,57,,loc,,,2,v1^28v2^1v3^3[5-0]
v0^1v1^18v2^9v3^1[6-0],110,35,58,,,,,2,v0^1v1^22v2^5v3^2[7-0]
v0^1v1^24v3^4[6-0],110,35,58,,,,,,
v0^2v1^18v2^9v3^1[6-0],110,36,58,,,,,2,v0^2v1^22v2^5v3^2[7-0]
